report_id,report_type,report_start,report_end,report_revision,source_sha256,source_page,geography_type,geography_code,geography_label,offense_code,offense_label,period,statistic,observation_year,comparison_year,comparison_lag_years,value_numeric,value_reported,null_reason,extraction_version,validation_status
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_incidents,Shooting Incidents,last_28_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_incidents,Shooting Incidents,last_28_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_incidents,Shooting Incidents,last_28_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_incidents,Shooting Incidents,year_to_date,count,2025,,,3,3,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_incidents,Shooting Incidents,year_to_date,count,2024,,,3,3,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_incidents,Shooting Incidents,year_to_date,percent_change,2025,2024,1,0.0,0%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_incidents,Shooting Incidents,year_to_date,percent_change,2025,2023,2,-40.0,-40%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_incidents,Shooting Incidents,year_to_date,percent_change,2025,2022,3,0.0,0%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_incidents,Shooting Incidents,year_to_date,percent_change,2025,2021,4,-63.0,-63%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_incidents,Shooting Incidents,year_to_date,percent_change,2025,2020,5,-25.0,-25%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_incidents,Shooting Incidents,year_to_date,percent_change,2025,2019,6,50.0,50%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,last_7_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,last_7_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,last_7_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,last_28_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,last_28_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,last_28_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,year_to_date,count,2025,,,3,3,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,year_to_date,count,2024,,,4,4,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,year_to_date,percent_change,2025,2024,1,-25.0,-25%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,year_to_date,percent_change,2025,2023,2,-63.0,-63%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,year_to_date,percent_change,2025,2022,3,0.0,0%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,year_to_date,percent_change,2025,2021,4,-77.0,-77%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,year_to_date,percent_change,2025,2020,5,-25.0,-25%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,shooting_victims,Shooting Victims,year_to_date,percent_change,2025,2019,6,50.0,50%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,last_7_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,last_7_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,last_7_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,last_28_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,last_28_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,last_28_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,year_to_date,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,year_to_date,count,2024,,,1,1,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,year_to_date,percent_change,2025,2024,1,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,year_to_date,percent_change,2025,2023,2,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,year_to_date,percent_change,2025,2022,3,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,year_to_date,percent_change,2025,2021,4,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,year_to_date,percent_change,2025,2020,5,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,year_to_date,percent_change,2025,2019,6,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,last_7_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,last_7_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,last_7_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,last_28_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,last_28_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,last_28_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,year_to_date,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,year_to_date,count,2024,,,1,1,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,year_to_date,percent_change,2025,2024,1,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,year_to_date,percent_change,2025,2023,2,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,year_to_date,percent_change,2025,2022,3,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,year_to_date,percent_change,2025,2021,4,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,year_to_date,percent_change,2025,2020,5,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,year_to_date,percent_change,2025,2019,6,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),last_7_days,count,2025,,,1,1,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),last_7_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),last_7_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),last_28_days,count,2025,,,4,4,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),last_28_days,count,2024,,,5,5,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),last_28_days,percent_change,2025,2024,1,-20.0,-20%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,count,2025,,,48,48,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,count,2024,,,39,39,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,2025,2024,1,23.0,23%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,2025,2023,2,-21.0,-21%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,2025,2022,3,-19.0,-19%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,2025,2021,4,-14.0,-14%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,2025,2020,5,-9.0,-9%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,2025,2019,6,-44.0,-44%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,last_7_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,last_7_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,last_7_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,last_28_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,last_28_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,last_28_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,year_to_date,count,2025,,,2,2,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,year_to_date,count,2024,,,4,4,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,year_to_date,percent_change,2025,2024,1,-50.0,-50%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,year_to_date,percent_change,2025,2023,2,0.0,0%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,year_to_date,percent_change,2025,2022,3,0.0,0%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,year_to_date,percent_change,2025,2021,4,-67.0,-67%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,year_to_date,percent_change,2025,2020,5,-75.0,-75%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,murder,Murder,year_to_date,percent_change,2025,2019,6,0.0,0%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,last_7_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,last_7_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,last_7_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,last_28_days,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,last_28_days,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,last_28_days,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,year_to_date,count,2025,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,year_to_date,count,2024,,,0,0,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,year_to_date,percent_change,2025,2024,1,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,year_to_date,percent_change,2025,2023,2,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,year_to_date,percent_change,2025,2022,3,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,year_to_date,percent_change,2025,2021,4,,*,undefined_zero_denominator,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,year_to_date,percent_change,2025,2020,5,-100.0,-100%,,wilmington-compstat-v1,validated
year-end-compstat-2025-r1,year_end_compstat,2025-01-01,2025-12-31,1,3c3b151aad3d007f2279cf5735d63f591623eff526770c425b726af0d950cfb2,15,district,district_11,District 11,rape,Rape,year_to_date,percent_change,2025,2019,6,-100.0,-100%,,wilmington-compstat-v1,validated
