report_id,report_type,report_start,report_end,report_revision,source_sha256,source_page,geography_type,geography_code,geography_label,offense_code,offense_label,period,statistic,value_unit,observation_year,comparison_year,comparison_lag_years,value_numeric,value_ratio,value_reported,calculated_value_numeric,calculation_status,quality_flag,null_reason,extraction_version,validation_status
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,percent,2026,2025,1,3.0,0.03,3%,3.125,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,percent,2026,2024,2,27.0,0.27,27%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,percent,2026,2023,3,3.0,0.03,3%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,percent,2026,2022,4,-13.0,-0.13,-13%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,percent,2026,2021,5,-27.0,-0.27,-27%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),year_to_date,percent_change,percent,2026,2020,6,0.0,0.0,0%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,last_7_days,count,count,2026,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,last_7_days,count,count,2025,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,last_7_days,percent_change,percent,2026,2025,1,,,*,,undefined_zero_denominator,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,last_28_days,count,count,2026,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,last_28_days,count,count,2025,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,last_28_days,percent_change,percent,2026,2025,1,,,*,,undefined_zero_denominator,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,year_to_date,count,count,2026,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,year_to_date,count,count,2025,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,year_to_date,percent_change,percent,2026,2025,1,,,*,,undefined_zero_denominator,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,year_to_date,percent_change,percent,2026,2024,2,-100.0,-1.0,-100%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,year_to_date,percent_change,percent,2026,2023,3,-100.0,-1.0,-100%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,year_to_date,percent_change,percent,2026,2022,4,-100.0,-1.0,-100%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,year_to_date,percent_change,percent,2026,2021,5,-100.0,-1.0,-100%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,murder,Murder,year_to_date,percent_change,percent,2026,2020,6,-100.0,-1.0,-100%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,last_7_days,count,count,2026,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,last_7_days,count,count,2025,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,last_7_days,percent_change,percent,2026,2025,1,,,*,,undefined_zero_denominator,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,last_28_days,count,count,2026,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,last_28_days,count,count,2025,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,last_28_days,percent_change,percent,2026,2025,1,,,*,,undefined_zero_denominator,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,year_to_date,count,count,2026,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,year_to_date,count,count,2025,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,year_to_date,percent_change,percent,2026,2025,1,,,*,,undefined_zero_denominator,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,year_to_date,percent_change,percent,2026,2024,2,,,*,,not_checkable,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,year_to_date,percent_change,percent,2026,2023,3,,,*,,not_checkable,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,year_to_date,percent_change,percent,2026,2022,4,-100.0,-1.0,-100%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,year_to_date,percent_change,percent,2026,2021,5,,,*,,not_checkable,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,rape,Rape,year_to_date,percent_change,percent,2026,2020,6,,,*,,not_checkable,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,last_7_days,count,count,2026,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,last_7_days,count,count,2025,,,1,,1,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,last_7_days,percent_change,percent,2026,2025,1,-100.0,-1.0,-100%,-100.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,last_28_days,count,count,2026,,,2,,2,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,last_28_days,count,count,2025,,,5,,5,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,last_28_days,percent_change,percent,2026,2025,1,-60.0,-0.6,-60%,-60.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,year_to_date,count,count,2026,,,16,,16,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,year_to_date,count,count,2025,,,16,,16,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,year_to_date,percent_change,percent,2026,2025,1,0.0,0.0,0%,0.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,year_to_date,percent_change,percent,2026,2024,2,45.0,0.45,45%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,year_to_date,percent_change,percent,2026,2023,3,7.0,0.07,7%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,year_to_date,percent_change,percent,2026,2022,4,-16.0,-0.16,-16%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,year_to_date,percent_change,percent,2026,2021,5,23.0,0.23,23%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,robbery,Robbery,year_to_date,percent_change,percent,2026,2020,6,-33.0,-0.33,-33%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,last_7_days,count,count,2026,,,2,,2,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,last_7_days,count,count,2025,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,last_7_days,percent_change,percent,2026,2025,1,,,*,,undefined_zero_denominator,,undefined_zero_denominator,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,last_28_days,count,count,2026,,,8,,8,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,last_28_days,count,count,2025,,,3,,3,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,last_28_days,percent_change,percent,2026,2025,1,167.0,1.67,167%,166.666667,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,year_to_date,count,count,2026,,,49,,49,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,year_to_date,count,count,2025,,,47,,47,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2025,1,4.0,0.04,4%,4.255319,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2024,2,17.0,0.17,17%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2023,3,4.0,0.04,4%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2022,4,14.0,0.14,14%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2021,5,7.0,0.07,7%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,aggravated_assault,Agg. Assault,year_to_date,percent_change,percent,2026,2020,6,4.0,0.04,4%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,last_7_days,count,count,2026,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,last_7_days,count,count,2025,,,2,,2,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,last_7_days,percent_change,percent,2026,2025,1,-100.0,-1.0,-100%,-100.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,last_28_days,count,count,2026,,,2,,2,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,last_28_days,count,count,2025,,,13,,13,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,last_28_days,percent_change,percent,2026,2025,1,-85.0,-0.85,-85%,-84.615385,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,year_to_date,count,count,2026,,,39,,39,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,year_to_date,count,count,2025,,,42,,42,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,year_to_date,percent_change,percent,2026,2025,1,-7.0,-0.07,-7%,-7.142857,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,year_to_date,percent_change,percent,2026,2024,2,11.0,0.11,11%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,year_to_date,percent_change,percent,2026,2023,3,39.0,0.39,39%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,year_to_date,percent_change,percent,2026,2022,4,15.0,0.15,15%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,year_to_date,percent_change,percent,2026,2021,5,11.0,0.11,11%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,burglary,Burglary,year_to_date,percent_change,percent,2026,2020,6,-28.0,-0.28,-28%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,felony_theft,Felony Theft,last_7_days,count,count,2026,,,0,,0,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,felony_theft,Felony Theft,last_7_days,count,count,2025,,,2,,2,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,felony_theft,Felony Theft,last_7_days,percent_change,percent,2026,2025,1,-100.0,-1.0,-100%,-100.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,felony_theft,Felony Theft,last_28_days,count,count,2026,,,3,,3,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,felony_theft,Felony Theft,last_28_days,count,count,2025,,,3,,3,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,felony_theft,Felony Theft,last_28_days,percent_change,percent,2026,2025,1,0.0,0.0,0%,0.0,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,felony_theft,Felony Theft,year_to_date,count,count,2026,,,16,,16,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,felony_theft,Felony Theft,year_to_date,count,count,2025,,,22,,22,,not_applicable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2025,1,-27.0,-0.27,-27%,-27.272727,matched,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2024,2,-43.0,-0.43,-43%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2023,3,-11.0,-0.11,-11%,,not_checkable,,,wilmington-compstat-v2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-17,2026-08-23,1,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,15,district,district_11,District 11,felony_theft,Felony Theft,year_to_date,percent_change,percent,2026,2022,4,-38.0,-0.38,-38%,,not_checkable,,,wilmington-compstat-v2,validated
