report_id,report_type,report_end,report_revision,tally_year,snapshot_status,source_sha256,source_page,geography_type,geography_code,geography_label,offense_code,offense_label,last_7_days_count,last_28_days_count,year_to_date_count,validation_status
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,17,district,district_16,District 16,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,3,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,17,district,district_16,District 16,juvenile_shooting_victims,*Juv Shooting Victims,0,0,3,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,17,district,district_16,District 16,major_crime_total,TOTAL,3,23,160,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,17,district,district_16,District 16,misdemeanor_theft,Theft (Misdemeanor),3,10,113,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,17,district,district_16,District 16,murder,Murder,0,0,4,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,17,district,district_16,District 16,rape,Rape,0,0,0,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,17,district,district_16,District 16,robbery,Robbery,0,3,36,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,17,district,district_16,District 16,shooting_incidents,Shooting Incidents,0,1,11,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,17,district,district_16,District 16,shooting_victims,Shooting Victims,0,1,15,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,aggravated_assault,Agg. Assault,3,8,50,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,auto_theft,Auto Theft,0,1,22,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,burglary,Burglary,2,3,26,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,felony_theft,Felony Theft,0,1,8,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,1,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,juvenile_shooting_victims,*Juv Shooting Victims,0,0,1,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,major_crime_total,TOTAL,5,16,130,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,misdemeanor_theft,Theft (Misdemeanor),1,9,56,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,murder,Murder,0,0,1,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,rape,Rape,0,1,1,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,robbery,Robbery,0,2,22,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,shooting_incidents,Shooting Incidents,0,1,7,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,21,district,district_17,District 17,shooting_victims,Shooting Victims,0,1,9,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,aggravated_assault,Agg. Assault,0,3,28,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,auto_theft,Auto Theft,0,1,18,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,burglary,Burglary,0,3,36,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,felony_theft,Felony Theft,1,3,20,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,2,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,juvenile_shooting_victims,*Juv Shooting Victims,0,0,2,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,major_crime_total,TOTAL,1,13,122,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,misdemeanor_theft,Theft (Misdemeanor),2,14,97,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,murder,Murder,0,0,1,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,rape,Rape,0,2,2,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,robbery,Robbery,0,1,17,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,shooting_incidents,Shooting Incidents,0,0,4,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,23,district,district_18,District 18,shooting_victims,Shooting Victims,0,0,5,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,aggravated_assault,Agg. Assault,0,3,14,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,auto_theft,Auto Theft,1,3,23,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,burglary,Burglary,0,2,24,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,felony_theft,Felony Theft,1,3,12,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,1,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,juvenile_shooting_victims,*Juv Shooting Victims,0,0,1,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,major_crime_total,TOTAL,2,13,82,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,misdemeanor_theft,Theft (Misdemeanor),3,6,47,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,murder,Murder,0,0,0,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,rape,Rape,0,0,0,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,robbery,Robbery,0,2,9,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,shooting_incidents,Shooting Incidents,0,0,2,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,25,district,district_19,District 19,shooting_victims,Shooting Victims,0,0,3,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,aggravated_assault,Agg. Assault,1,9,74,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,3,13,79,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,burglary,Burglary,0,10,58,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,1,9,52,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,2,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,juvenile_shooting_victims,*Juv Shooting Victims,0,0,2,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,6,45,289,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,misdemeanor_theft,Theft (Misdemeanor),3,31,177,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,murder,Murder,0,0,0,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,rape,Rape,0,0,0,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,robbery,Robbery,1,4,26,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,0,1,11,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,0,1,13,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,aggravated_assault,Agg. Assault,2,13,102,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,auto_theft,Auto Theft,1,7,41,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,burglary,Burglary,1,4,77,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,felony_theft,Felony Theft,3,12,48,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,juvenile_shooting_incidents,*Juv Shooting Incidents,0,1,6,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,juvenile_shooting_victims,*Juv Shooting Victims,0,1,6,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,major_crime_total,TOTAL,8,43,333,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,misdemeanor_theft,Theft (Misdemeanor),4,21,220,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,murder,Murder,0,0,5,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,rape,Rape,0,0,0,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,robbery,Robbery,1,7,60,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,shooting_incidents,Shooting Incidents,2,5,18,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,11,sector,sector_2,Sector 2,shooting_victims,Shooting Victims,5,8,25,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,aggravated_assault,Agg. Assault,3,14,92,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,auto_theft,Auto Theft,1,5,63,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,burglary,Burglary,2,8,86,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,felony_theft,Felony Theft,2,7,40,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,4,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,juvenile_shooting_victims,*Juv Shooting Victims,0,0,4,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,major_crime_total,TOTAL,8,42,334,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,misdemeanor_theft,Theft (Misdemeanor),6,29,200,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,murder,Murder,0,0,2,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,rape,Rape,0,3,3,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,robbery,Robbery,0,5,48,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,shooting_incidents,Shooting Incidents,0,1,13,validated
weekly-2026-08-16-r1,weekly_compstat,2026-08-16,1,2026,weekly_running,7d23f10cc3e90aaa48cbc3bc24227cb4b6b80a37030aa250dc8b08f3ed7f5917,19,sector,sector_3,Sector 3,shooting_victims,Shooting Victims,0,1,17,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,10,39,278,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,auto_theft,Auto Theft,7,21,190,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,burglary,Burglary,5,20,226,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,felony_theft,Felony Theft,5,24,146,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,juvenile_shooting_incidents,*Juv Shooting Incidents,0,1,12,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,juvenile_shooting_victims,*Juv Shooting Victims,0,1,12,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,major_crime_total,TOTAL,29,118,986,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,misdemeanor_theft,Theft (Misdemeanor),19,81,617,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,murder,Murder,0,0,7,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,rape,Rape,0,1,3,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,robbery,Robbery,2,13,136,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,shooting_incidents,Shooting Incidents,1,8,43,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,1,citywide,citywide,Citywide,shooting_victims,Shooting Victims,1,11,56,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,aggravated_assault,Agg. Assault,1,1,11,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,auto_theft,Auto Theft,0,0,2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,burglary,Burglary,0,0,5,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,felony_theft,Felony Theft,0,0,11,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,1,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,0,0,1,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,major_crime_total,TOTAL,1,2,38,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),2,3,33,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,murder,Murder,0,0,1,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,rape,Rape,0,0,0,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,13,district,district_10,District 10,robbery,Robbery,0,1,8,validated
